id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5120625450684605,P8EyR2S61,2268756351,流浪汉风子,本场直播全部收益用于西藏地震灾区援助#西藏地震#流浪汉风子的微博直播,,,,西藏地震,6,708,265,2025-01-08 19:28,微博直播平台,,,,马达加斯加,黄V
5120624175617069,P8EwNnzfT,5307012945,-四分三十三秒-,10岁的小普次仁说，他长大了也要成为一名解放军。#西藏地震#L-四分三十三秒-的微博视频,,,,西藏地震,1,4,63,2025-01-08 19:23,微博视频号,,"http://f.video.weibocdn.com/o0/HotsEQEFlx08l05kdYA0010412007Lz70E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593813&ssig=xC0phbqViz&KID=unistore,video",,山东,金V
5120630651618006,P8EHf6MUS,5636604928,不改清荫待我归,这次西藏地震，明星只要捐一次，就能完成“任务”，不会被人指摘，可肖战捐了四次（经评论区朋友提醒还发现了一笔，估计还不止这个数）。他还是五年前那个匿名捐赠的他，没有任何改变。,,,,,113,49,1136,2025-01-08 19:49,,"https://wx3.sinaimg.cn/large/0069sCqIgy1hxdkzt4psxj30j60jkjvj.jpg,https://wx2.sinaimg.cn/large/0069sCqIgy1hxdkztmxyzj30j60xzdl8.jpg,https://wx3.sinaimg.cn/large/0069sCqIgy1hxdkzu19fhj30j60vq43s.jpg,https://wx3.sinaimg.cn/large/0069sCqIgy1hxdl89wavmj30xc21cav3.jpg",,,广东,红V
5120618626550696,P8EnQru8o,1623886424,新浪电影,#蛟龙行动剧组捐款驰援西藏#电影《蛟龙行动》剧组捐款100万元驰援西藏地震：“定日加油，愿平安！”#蛟龙行动捐款驰援西藏#,,,,"蛟龙行动剧组捐款驰援西藏,蛟龙行动捐款驰援西藏",295,311,1926,2025-01-08 19:01,微博网页版,"https://wx4.sinaimg.cn/large/001LTF2wly1hxdk10jq9rj60n00fx3zt02.jpg,https://wx3.sinaimg.cn/large/001LTF2wly1hxdk150u1oj60np0anq5h02.jpg,https://wx4.sinaimg.cn/large/001LTF2wly1hxdk19u4whj60u0160qkn02.jpg",,,,蓝V
5120604466584319,P8E10rCSH,2656274875,央视新闻,【#青海玛多5.5级地震与西藏地震无关#】今日下午，#青海玛多县5.5级地震#。经中国地震台网中心专家初步研判，此次青海玛多县发生5.5级地震，与西藏定日县6.8级地震不存在关联性。O网页链接,,,,"青海玛多5.5级地震与西藏地震无关,青海玛多县5.5级地震",200,452,1307,2025-01-08 18:05,微博网页版,https://wx1.sinaimg.cn/large/002TLsr9ly1hxdieqohzmj60dw0dwgs302.jpg,,,,普通用户
5120610743356993,P8Eb8e5j3,2810373291,新华网,【全力救援！#震后不久网友就拍到救援直升机#】1月7日，西藏定日县发生地震后不久，网友拍摄到军机飞向震中方向，“隔了差不多不到一小时，（就看到）直升机一直往那个方向走……感觉到自己国家很强大”。#致敬抗震救灾中的救援力量##守望相助日喀则#L新华网的微博视频,,,,"震后不久网友就拍到救援直升机,致敬抗震救灾中的救援力量,守望相助日喀则",19,18,155,2025-01-08 18:30,微博视频号,,"http://f.video.weibocdn.com/o0/MEOzs5mBlx08kZUri8fe010412008biz0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593823&ssig=gsDInt0g49&KID=unistore,video",,,普通用户
5120603198062864,P8DYXxPwc,3549916270,中国消防,【#消防员从震后废墟为群众挖出嫁妆#】#西藏地震#1月8日，西藏日喀则，震后救援与安置等工作还在有序进行。@林芝森林消防在措果乡嘎热果吉村废墟中搜索时，意外发现群众被掩埋的财产，经过刨挖，抢救出价值10余万元现金与一些首饰。从户主处了解到，这是家中女主人的嫁妆，价值珍贵、意义特别。#祈福日喀则愿平安#L中国消防的微博视频,,,林芝森林消防,"消防员从震后废墟为群众挖出嫁妆,西藏地震,祈福日喀则愿平安",37,72,604,2025-01-08 18:00,微博视频号,,"http://f.video.weibocdn.com/o0/j3KZANyclx08kZQJttjO0104120098Tb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593823&ssig=hp5oigr69u&KID=unistore,video",,,蓝V
5120605710717755,P8E3130IH,7782884695,南归孤夷,这是在西藏的网友拍摄的，他路上看到了很多逆行的消防车辆，都是前往灾区救援的#西藏地震##守望相助日喀则#L南归孤夷的微博视频,,,,"西藏地震,守望相助日喀则",9,4,136,2025-01-08 18:10,微博视频号,,"http://f.video.weibocdn.com/o0/NKP4dh4rlx08kZZg1S360104120099ih0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593823&ssig=wD9UcYt1qL&KID=unistore,video",,四川,金V
5120613619860543,P8EfLFnb1,1699432410,新华社,【致敬守护！#地震救援温暖瞬间#】#震区男孩长大后想成为解放军#震区男孩说，自己长大后想要成为一名解放军；小朋友依偎在消防员怀里，笑得很安心……西藏定日县地震发生后，这些温暖的画面让人难忘！致敬抗震救灾中的救援力量！（记者：洛登洛卓嘉措黄智琪索朗德吉普布次仁）L新华社的微博视频,,,,"地震救援温暖瞬间,震区男孩长大后想成为解放军",197,83,1883,2025-01-08 18:41,微博视频号,,"http://f.video.weibocdn.com/o0/fLS1amrxlx08l02rytQY01041200jpg50E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593823&ssig=X1B0ltDmAt&KID=unistore,video",,,普通用户
5120611544470202,P8EcqiKU2,1642088277,财经网,【携手抗灾！#多家车企向西藏地震灾区捐款捐物#】1月7日9时5分，西藏日喀则市定日县发生6.8级地震，造成重大人员伤亡，大量房屋倒塌。地震灾害发生后，多家车企通过捐款捐物等形式驰援西藏日喀则地震灾区。截至目前，已有比亚迪、奇瑞、广汽、小鹏、理想、长安、长城、吉利等多家车企向灾区捐赠金额共达5800万元，奔驰第一批救灾物资已送达灾区。比亚迪官方宣布，比亚迪慈善基金会向灾区捐赠1000万元人民币，用于西藏受灾地区紧急救援、受灾群众生活救助、救援队伍支持及灾后重建等相关工作。吉利控股集团宣布携手李书福公益基金会向中华慈善总会捐赠1000万元，用于西藏受灾地区的紧急救援、应急物资采购、灾后恢复重建等工作。奇瑞控股集团将通过中华慈善总会捐赠1000万元现金，用于西藏地震受灾地区的紧急救援与灾后重建工作。长城汽车宣布。向西藏日喀则地震灾区捐赠500万元现金，用于驰援地震灾区救援和重建工作。同时，启动应急响应机制，凡涉及受灾区域的长城汽车车主，可随时拨打官方服务热线，获取相关救援服务。长安汽车宣布，携旗下品牌及合作伙伴共同向灾区捐赠700万元，驰援西藏地震灾区，为受灾群众提供保障。同时，即时展开受灾区域客户应急预案，为受灾车主提供7x24小时救援服务；积极联络受灾区域供应商、经销商，提供防灾指导与安全生产协同引导。理想汽车向中华慈善总会捐赠500万元，用于驰援西藏地震灾区紧急救援和灾后重建等相关工作。广汽集团和旗下投资企业向西藏地震灾区捐赠400万元现金，用于受灾地区的紧急救援、群众生活救助及灾后重建等相关工作。蔚来决定联合蔚来用户公益基金会(由蔚来用户信托发起)，合计捐款100万元人民币驰援地震灾区，用于为灾区提供紧急救援物资、灾后重建等工作。同时，蔚来快速动员，蔚来总部和蔚来川藏区域公司、蔚来川藏区域各地车友会一起联动，调集物资支援灾区。小米公益基金会捐款100万元及灾区急需物资，用于西藏自治区日喀则市地震灾区应急救灾及灾后重建工作。小鹏汽车向广州市慈善会捐赠100万元，用于地震灾区人员搜救、群众安置和灾后重建等工作。宝马中国与华晨宝马宣布通过中国教育发展基金会-宝马爱心基金向西藏地震灾区捐款300万元，用于紧急救助及灾后学校重建等相关工作。梅赛德斯-奔驰及经销商合作伙伴与中国青少年发展基金会第一时间启动了救灾应急机制，通过多个渠道了解灾区一线的实际情况和受灾群众的紧迫需求。采买了煤炭、煤炉等前线最紧缺的御寒及配套物资陆续从日喀则启程，定向送往定日县及周边受地震影响的地区。同时，经销商伙伴西藏之星也就近率先开展了救灾行动，筹备了棉被、食物、手套等第一批应急物资，已于今日上午7时30分送抵定日县。O携手抗灾！多家车企向西藏地震灾区捐款捐物,,,,多家车企向西藏地震灾区捐款捐物,13,31,90,2025-01-08 18:33,微博网页版,"https://wx3.sinaimg.cn/large/001N82aNly1hxdjemueitj60j60y317h02.jpg,https://wx3.sinaimg.cn/large/001N82aNly1hxdjesx2hmj60j615ih0i02.jpg,https://wx1.sinaimg.cn/large/001N82aNly1hxdjewti89j60j615f14e02.jpg,https://wx3.sinaimg.cn/large/001N82aNly1hxdjf1l0mxj60j615jk3202.jpg,https://wx4.sinaimg.cn/large/001N82aNly1hxdjf5gx66j60j614ldph02.jpg,https://wx1.sinaimg.cn/large/001N82aNly1hxdjf9xhznj60j60y3jt202.jpg,https://wx2.sinaimg.cn/large/001N82aNly1hxdjfgjceaj60j60y379502.jpg,https://wx1.sinaimg.cn/large/001N82aNly1hxdjfkr8lmj60j60y30y702.jpg,https://wx2.sinaimg.cn/large/001N82aNly1hxdjfodtb8j60j61ahwkr02.jpg",,,,蓝V
5120604807889107,P8E1yx6jF,7517008641,大魔王科学,西藏地震救灾，解放军展现史诗级速度，让全球赞叹爱国心要动摇了L大魔王科学的微博视频,,,,,11,7,50,2025-01-08 18:06,微博视频号,,"http://f.video.weibocdn.com/o0/t4y96EEKlx08l002bPJS010412033Eb80E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593823&ssig=FoRbXmM0XE&KID=unistore,video",,河南,红V
5120610747548651,P8Eb8vFKr,7782884695,南归孤夷,这是在西藏的网友拍摄的，她看到几位警察救出一名民众，因为无法自己行走，是被警察背着前往医院的#西藏地震##守望相助日喀则#L南归孤夷的微博视频,,,,"西藏地震,守望相助日喀则",5,6,104,2025-01-08 18:30,微博视频号,,"http://f.video.weibocdn.com/o0/bz7FcFvblx08kZZRyGIE010412005Sz00E010.mp4?label=mp4_720p&template=960x544.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593823&ssig=WFbG7KBuK5&KID=unistore,video",,四川,金V
5120617612842277,P8EmdbVpb,7670162388,宇宙中孤独且稀有的小星星,”东方的太阳始终高悬天上，有子弟兵在不怕不怕“金珠玛米西藏地震正能量L宇宙中孤独且稀有的小星星的微博视频,,,,,7,13,156,2025-01-08 18:57,高级外卖鉴赏师,,"http://f.video.weibocdn.com/o0/UelGg2Cvlx08l03x8Aw001041200omom0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593823&ssig=O7mF4fzsYZ&KID=unistore,video",,黑龙江,金V
5120603809648514,P8DZWEu1c,2620622835,西藏发布,#直击西藏地震救援##西藏城市服务台##祈福日喀则愿平安#【关于社会力量有序参与日喀则市定日县6.8级地震抗震救灾的公告】2025年1月7日09时05分，西藏自治区日喀则市定日县发生6.8级地震（北纬28.50度，东经87.45度），震源深度10公里。党中央、国务院和西藏自治区党委、政府高度重视，日喀则市委、市政府和灾区党委、政府迅速行动，目前抗震救灾工作稳步推进。为进一步引导社会力量有序参与抗震救灾，确保灾区各项应对工作规范实施，现将有关事项公告如下：详情戳链接→O关于社会力量有序参与日喀则市定日县6.8级地震抗震救灾的公告,,,,"直击西藏地震救援,西藏城市服务台,祈福日喀则愿平安",78,54,425,2025-01-08 18:02,微博网页版,,,,,蓝V
5120588156765028,P8DAHsnTm,2803301701,人民日报,【愿平安！#西藏震区仍有5至6级地震可能#】据#西藏地震发布会直播#，1950年以来邻区地震序列统计结果显示，定日6.8级地震邻区200公里范围内有7次6级以上地震，均为主余型地震，另外根据定日6.8级地震邻区的区域构造、历史地震活动、地震序列类型等特征，综合分析认为：震区近期存在发生5-6级地震的可能。L人民日报的微博视频,,,,"西藏震区仍有5至6级地震可能,西藏地震发布会直播",113,232,530,2025-01-08 17:00,微博视频号,,"http://f.video.weibocdn.com/o0/s59vBwAKlx08kZVXmAPu01041200i8w10E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593833&ssig=qJV9Kv9%2F0k&KID=unistore,video",,,普通用户
5120594941316141,P8DLE5wo5,2286908003,人民网,#震中日记#【愿平安！#西藏震区近期仍存在5至6级地震可能#】据西藏地震发布会直播，1950年以来邻区地震序列统计结果显示，定日6.8级地震邻区200公里范围内有7次6级以上地震，均为主余型地震，另外根据定日6.8级地震邻区的区域构造、历史地震活动、地震序列类型等特征，综合分析认为：震区近期存在发生5-6级地震的可能。（人民日报）L人民日报的微博视频,,,,"震中日记,西藏震区近期仍存在5至6级地震可能",18,32,56,2025-01-08 17:27,微博视频号,,"http://f.video.weibocdn.com/o0/s59vBwAKlx08kZVXmAPu01041200i8w10E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593833&ssig=qJV9Kv9%2F0k&KID=unistore,video",,,普通用户
5120593225582591,P8DISnqhN,2286908003,人民网,#震中日记#【注意安全！#西藏震区已检测到646次余震#】据西藏地震发布会直播，截至8日12时，已检测到646次余震，最大余震4.4级，地震已造成126人遇难、188人受伤，目前已转移受灾群众4.65万人。（人民日报）L人民日报的微博视频,,,,"震中日记,西藏震区已检测到646次余震",12,17,37,2025-01-08 17:20,微博视频号,,"http://f.video.weibocdn.com/o0/s59vBwAKlx08kZVXmAPu01041200i8w10E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593833&ssig=qJV9Kv9%2F0k&KID=unistore,video",,,普通用户
5120591117682177,P8DFtweu5,1845864154,看看新闻KNEWS,【#上海市民自发捐款驰援西藏地震灾区#】一方有难八方支援，西藏日喀则地震发生后，牵动了全国人民的心。1月8日上午，不断有市民前往上海市慈善基金会捐款。L看看新闻KNEWS的微博视频,,,,上海市民自发捐款驰援西藏地震灾区,1,0,38,2025-01-08 17:12,微博视频号,,"http://f.video.weibocdn.com/o0/qo78MnoRlx08kZWavDew01041200hwFC0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593833&ssig=m0dXJTwI1c&KID=unistore,video",,,蓝V
5120588098047449,P8DABxLvz,5342220662,应急管理部,#直击西藏地震救援#【#震区孩子们说谢谢消防员叔叔#】震后，在定日县措果乡野江村，吃完热乎早饭的小朋友们主动向消防救援人员打招呼并表示感谢。#守望相助日喀则#@西藏森林消防L应急管理部的微博视频,,,西藏森林消防,"直击西藏地震救援,震区孩子们说谢谢消防员叔叔,守望相助日喀则",666,181,476,2025-01-08 17:00,微博视频号,,"http://f.video.weibocdn.com/o0/otg58nsVlx08kZTyWIbm01041200bn9B0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593833&ssig=bi%2BNEDN5nI&KID=unistore,video",,,蓝V
5120594492262618,P8DKV9uBQ,7576976835,迷彩梦话,震后第二天，他们为群众送上早餐，热气腾腾下，老人伸出大拇指。网友：天气虽冷但人心不冷！#西藏地震##偶像中国军人#L迷彩梦话的微博视频,,,,"西藏地震,偶像中国军人",24,14,262,2025-01-08 17:25,微博视频号,,"http://f.video.weibocdn.com/o0/rsBlSxc3lx08kZXdVcCA01041200eabO0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593833&ssig=1uGf8WBCYK&KID=unistore,video",,北京,红V
5120596901364685,P8DOO5J13,5430282517,大同消防,【#废墟救援千里眼探出生命希望#】西藏地震发生后，消防救援力量第一时间赶赴，争分夺秒搜救被困群众。#西藏地震407名被困人员获救#执行任务时，高科技救援装备也持续发挥作用，助力救援工作有序开展。其中，雷达生命探测仪，探测定位精度可达厘米级。L中国消防的微博视频,,,,"废墟救援千里眼探出生命希望,西藏地震407名被困人员获救",135,120,141,2025-01-08 17:35,微博视频号,,"http://f.video.weibocdn.com/o0/buik5a0hlx08kZw9XYLm01041200mPH90E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593833&ssig=J0bZEE6aVS&KID=unistore,video",,,蓝V
5120600676766023,P8DUTso9p,7782884695,南归孤夷,这是一位网友分享的视频，她们受灾后不久就被安置在房间里，当地政府和救援团队也分发了食品，有了国家做后盾，大家的情绪还是很稳定的#中国##西藏地震##丁禹兮驰援西藏#L南归孤夷的微博视频,,,,"中国,西藏地震,丁禹兮驰援西藏",6,4,107,2025-01-08 17:50,微博视频号,,"http://f.video.weibocdn.com/o0/F1sEuZdllx08kZXFBVzy010412003rfo0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1736593833&ssig=LfQI1DSdoe&KID=unistore,video",,四川,金V
